id_ticket,fecha,id_tienda,id_cliente
TICKET_005411,2024-02-07,TOSTAO_07,CUST_02395
TICKET_005412,2024-08-12,TOSTAO_07,CUST_00205
TICKET_005413,2024-10-21,TOSTAO_16,CUST_00285
TICKET_005414,2024-08-02,TOSTAO_04,CUST_02269
TICKET_005415,2024-04-14,TOSTAO_15,CUST_00801
TICKET_005416,2024-11-02,TOSTAO_15,CUST_01347
TICKET_005417,2024-02-12,TOSTAO_16,CUST_00023
TICKET_005418,2024-01-25,TOSTAO_07,CUST_01197
TICKET_005419,2024-11-28,TOSTAO_09,CUST_01366
TICKET_005420,2024-03-25,TOSTAO_01,CUST_00532
TICKET_005421,2024-03-26,TOSTAO_06,CUST_01171
TICKET_005422,2024-07-06,TOSTAO_14,CUST_00149
TICKET_005423,2024-08-14,TOSTAO_03,CUST_02314
TICKET_005424,2024-03-11,TOSTAO_03,CUST_01324
TICKET_005425,2024-07-10,TOSTAO_07,CUST_00193
TICKET_005426,2024-10-13,TOSTAO_14,CUST_02295
TICKET_005427,2024-02-28,TOSTAO_08,CUST_01345
TICKET_005428,2024-04-03,TOSTAO_08,CUST_01087
TICKET_005429,2024-07-25,TOSTAO_02,CUST_00161
TICKET_005430,2024-11-20,TOSTAO_03,CUST_01411
TICKET_005431,2024-03-27,TOSTAO_10,CUST_01436
TICKET_005432,2024-07-02,TOSTAO_03,CUST_01358
TICKET_005433,2024-07-21,TOSTAO_17,CUST_00438
TICKET_005434,2024-05-30,TOSTAO_01,CUST_00631
TICKET_005435,2024-08-13,TOSTAO_02,CUST_01827
TICKET_005436,2024-07-05,TOSTAO_08,CUST_02323
TICKET_005437,2024-10-11,TOSTAO_09,CUST_01014
TICKET_005438,2024-08-06,TOSTAO_18,CUST_02405
TICKET_005439,2024-04-03,TOSTAO_18,CUST_00028
TICKET_005440,2024-04-27,TOSTAO_17,CUST_01826
TICKET_005441,2024-12-23,TOSTAO_20,CUST_01363
TICKET_005442,2024-07-04,TOSTAO_13,CUST_01568
TICKET_005443,2024-05-26,TOSTAO_03,CUST_00822
TICKET_005444,2024-05-11,TOSTAO_15,CUST_01435
TICKET_005445,2024-02-03,TOSTAO_04,CUST_00298
TICKET_005446,2024-07-25,TOSTAO_03,CUST_01909
TICKET_005447,2024-08-05,TOSTAO_10,CUST_00361
TICKET_005448,2024-10-23,TOSTAO_06,CUST_00261
TICKET_005449,2024-11-10,TOSTAO_16,CUST_02077
TICKET_005450,2024-04-10,TOSTAO_06,CUST_00616
TICKET_005451,2024-03-09,TOSTAO_11,CUST_00237
TICKET_005452,2024-11-24,TOSTAO_09,CUST_01169
TICKET_005453,2024-06-15,TOSTAO_11,CUST_01199
TICKET_005454,2024-09-14,TOSTAO_18,CUST_01343
TICKET_005455,2024-06-15,TOSTAO_20,CUST_01679
TICKET_005456,2024-06-16,TOSTAO_08,CUST_01893
TICKET_005457,2024-01-05,TOSTAO_09,CUST_01901
TICKET_005458,2024-11-12,TOSTAO_10,CUST_01770
TICKET_005459,2024-04-03,TOSTAO_06,CUST_00813
TICKET_005460,2024-03-04,TOSTAO_19,CUST_02249
TICKET_005461,2024-06-08,TOSTAO_03,CUST_01881
TICKET_005462,2024-02-18,TOSTAO_02,CUST_01331
TICKET_005463,2024-05-24,TOSTAO_20,CUST_02104
TICKET_005464,2024-10-04,TOSTAO_15,CUST_01579
TICKET_005465,2024-04-15,TOSTAO_08,CUST_00081
TICKET_005466,2024-01-23,TOSTAO_17,CUST_00724
TICKET_005467,2024-11-26,TOSTAO_03,CUST_00820
TICKET_005468,2024-03-30,TOSTAO_06,CUST_01656
TICKET_005469,2024-11-30,TOSTAO_17,CUST_02306
TICKET_005470,2024-04-14,TOSTAO_02,CUST_01967
TICKET_005471,2024-03-04,TOSTAO_19,CUST_01890
TICKET_005472,2024-10-24,TOSTAO_19,CUST_01662
TICKET_005473,2024-07-18,TOSTAO_10,CUST_01430
TICKET_005474,2024-08-19,TOSTAO_05,CUST_00301
TICKET_005475,2024-03-27,TOSTAO_07,CUST_01550
TICKET_005476,2024-04-21,TOSTAO_04,CUST_01241
TICKET_005477,2024-04-20,TOSTAO_15,CUST_01951
TICKET_005478,2024-02-03,TOSTAO_16,CUST_00568
TICKET_005479,2024-04-19,TOSTAO_14,CUST_01106
TICKET_005480,2024-02-11,TOSTAO_18,CUST_00639
TICKET_005481,2024-12-27,TOSTAO_17,CUST_00283
TICKET_005482,2024-06-14,TOSTAO_13,CUST_01858
TICKET_005483,2024-07-06,TOSTAO_17,CUST_00557
TICKET_005484,2024-10-11,TOSTAO_04,CUST_00124
TICKET_005485,2024-02-19,TOSTAO_18,CUST_00725
TICKET_005486,2024-06-11,TOSTAO_03,CUST_00518
TICKET_005487,2024-03-03,TOSTAO_03,CUST_00869
TICKET_005488,2024-04-28,TOSTAO_10,CUST_01760
TICKET_005489,2024-08-27,TOSTAO_08,CUST_02006
TICKET_005490,2024-07-03,TOSTAO_04,CUST_02413
TICKET_005491,2024-06-23,TOSTAO_07,CUST_01227
TICKET_005492,2024-09-11,TOSTAO_07,CUST_00199
TICKET_005493,2024-04-27,TOSTAO_20,CUST_02071
TICKET_005494,2024-07-17,TOSTAO_12,CUST_01259
TICKET_005495,2024-08-31,TOSTAO_02,CUST_02359
TICKET_005496,2024-05-10,TOSTAO_09,CUST_00904
TICKET_005497,2024-10-16,TOSTAO_17,CUST_01113
TICKET_005498,2024-03-03,TOSTAO_04,CUST_00531
TICKET_005499,2024-08-25,TOSTAO_04,CUST_00847
TICKET_005500,2024-08-27,TOSTAO_20,CUST_00265
TICKET_005501,2024-07-09,TOSTAO_03,CUST_02451
TICKET_005502,2024-02-02,TOSTAO_08,CUST_01195
TICKET_005503,2024-09-29,TOSTAO_11,CUST_00450
TICKET_005504,2024-09-29,TOSTAO_02,CUST_01251
TICKET_005505,2024-07-13,TOSTAO_19,CUST_01197
TICKET_005506,2024-02-20,TOSTAO_06,CUST_01879
TICKET_005507,2024-11-10,TOSTAO_08,CUST_01667
TICKET_005508,2024-07-09,TOSTAO_19,CUST_01754
TICKET_005509,2024-12-06,TOSTAO_08,CUST_01389
TICKET_005510,2024-09-19,TOSTAO_02,CUST_02218
TICKET_005511,2024-06-15,TOSTAO_14,CUST_00284
TICKET_005512,2024-07-03,TOSTAO_03,CUST_01076
TICKET_005513,2024-01-16,TOSTAO_11,CUST_00889
TICKET_005514,2024-06-21,TOSTAO_12,CUST_00413
TICKET_005515,2024-10-29,TOSTAO_07,CUST_02378
TICKET_005516,2024-05-17,TOSTAO_03,CUST_02114
TICKET_005517,2024-04-24,TOSTAO_09,CUST_02255
TICKET_005518,2024-01-09,TOSTAO_08,CUST_00401
TICKET_005519,2024-01-27,TOSTAO_02,CUST_01506
TICKET_005520,2024-05-22,TOSTAO_15,CUST_00064
TICKET_005521,2024-01-01,TOSTAO_10,CUST_00868
TICKET_005522,2024-07-22,TOSTAO_07,CUST_00817
TICKET_005523,2024-12-06,TOSTAO_01,CUST_00267
TICKET_005524,2024-02-10,TOSTAO_11,CUST_00945
TICKET_005525,2024-07-04,TOSTAO_15,CUST_00757
TICKET_005526,2024-10-06,TOSTAO_03,CUST_01122
TICKET_005527,2024-07-21,TOSTAO_07,CUST_00837
TICKET_005528,2024-09-08,TOSTAO_09,CUST_01847
TICKET_005529,2024-01-18,TOSTAO_16,CUST_00636
TICKET_005530,2024-12-30,TOSTAO_08,CUST_02119
TICKET_005531,2024-08-01,TOSTAO_04,CUST_01063
TICKET_005532,2024-09-24,TOSTAO_03,CUST_01090
TICKET_005533,2024-12-05,TOSTAO_07,CUST_02159
TICKET_005534,2024-08-11,TOSTAO_09,CUST_01170
TICKET_005535,2024-07-02,TOSTAO_12,CUST_02230
TICKET_005536,2024-02-23,TOSTAO_14,CUST_01270
TICKET_005537,2024-09-22,TOSTAO_16,CUST_02306
TICKET_005538,2024-08-06,TOSTAO_19,CUST_00371
TICKET_005539,2024-01-10,TOSTAO_16,CUST_00817
TICKET_005540,2024-01-17,TOSTAO_15,CUST_01975
TICKET_005541,2024-03-20,TOSTAO_14,CUST_01770
TICKET_005542,2024-07-28,TOSTAO_11,CUST_00315
TICKET_005543,2024-03-02,TOSTAO_05,CUST_02378
TICKET_005544,2024-08-19,TOSTAO_08,CUST_01966
TICKET_005545,2024-07-19,TOSTAO_14,CUST_01231
TICKET_005546,2024-03-02,TOSTAO_19,CUST_01341
TICKET_005547,2024-01-30,TOSTAO_01,CUST_01712
TICKET_005548,2024-06-12,TOSTAO_13,CUST_01883
TICKET_005549,2024-11-05,TOSTAO_19,CUST_00219
TICKET_005550,2024-10-07,TOSTAO_06,CUST_00035
TICKET_005551,2024-03-21,TOSTAO_07,CUST_02093
TICKET_005552,2024-11-21,TOSTAO_03,CUST_00623
TICKET_005553,2024-04-25,TOSTAO_13,CUST_01749
TICKET_005554,2024-12-16,TOSTAO_03,CUST_01952
TICKET_005555,2024-07-03,TOSTAO_10,CUST_01253
TICKET_005556,2024-09-29,TOSTAO_15,CUST_01054
TICKET_005557,2024-05-21,TOSTAO_15,CUST_00187
TICKET_005558,2024-02-27,TOSTAO_12,CUST_00871
TICKET_005559,2024-02-11,TOSTAO_05,CUST_01253
TICKET_005560,2024-04-23,TOSTAO_20,CUST_00294
TICKET_005561,2024-01-01,TOSTAO_13,CUST_01771
TICKET_005562,2024-02-01,TOSTAO_09,CUST_00351
TICKET_005563,2024-10-13,TOSTAO_04,CUST_01055
TICKET_005564,2024-08-16,TOSTAO_11,CUST_00361
TICKET_005565,2024-05-23,TOSTAO_01,CUST_00729
TICKET_005566,2024-08-06,TOSTAO_13,CUST_01382
TICKET_005567,2024-03-05,TOSTAO_04,CUST_02002
TICKET_005568,2024-03-26,TOSTAO_08,CUST_01789
TICKET_005569,2024-09-13,TOSTAO_19,CUST_01196
TICKET_005570,2024-11-10,TOSTAO_03,CUST_00618
TICKET_005571,2024-02-04,TOSTAO_12,CUST_00365
TICKET_005572,2024-12-14,TOSTAO_15,CUST_00985
TICKET_005573,2024-01-11,TOSTAO_07,CUST_02245
TICKET_005574,2024-05-27,TOSTAO_05,CUST_01458
TICKET_005575,2024-01-01,TOSTAO_05,CUST_00945
TICKET_005576,2024-07-06,TOSTAO_17,CUST_00090
TICKET_005577,2024-06-25,TOSTAO_12,CUST_02181
TICKET_005578,2024-10-28,TOSTAO_17,CUST_01206
TICKET_005579,2024-03-11,TOSTAO_05,CUST_01777
TICKET_005580,2024-04-17,TOSTAO_02,CUST_02014
TICKET_005581,2024-03-18,TOSTAO_03,CUST_00677
TICKET_005582,2024-01-01,TOSTAO_14,CUST_00939
TICKET_005583,2024-01-05,TOSTAO_12,CUST_00066
TICKET_005584,2024-03-06,TOSTAO_05,CUST_00762
TICKET_005585,2024-05-08,TOSTAO_06,CUST_01657
TICKET_005586,2024-09-27,TOSTAO_08,CUST_02155
TICKET_005587,2024-12-07,TOSTAO_06,CUST_00684
TICKET_005588,2024-09-13,TOSTAO_19,CUST_01475
TICKET_005589,2024-05-22,TOSTAO_16,CUST_01327
TICKET_005590,2024-12-12,TOSTAO_06,CUST_00967
TICKET_005591,2024-08-27,TOSTAO_20,CUST_01743
TICKET_005592,2024-11-21,TOSTAO_16,CUST_00970
TICKET_005593,2024-01-21,TOSTAO_17,CUST_01075
TICKET_005594,2024-06-14,TOSTAO_16,CUST_01581
TICKET_005595,2024-01-26,TOSTAO_11,CUST_00960
TICKET_005596,2024-09-06,TOSTAO_20,CUST_00969
TICKET_005597,2024-08-24,TOSTAO_16,CUST_00489
TICKET_005598,2024-03-28,TOSTAO_13,CUST_00004
TICKET_005599,2024-02-13,TOSTAO_12,CUST_00919
TICKET_005600,2024-04-28,TOSTAO_11,CUST_00242
TICKET_005601,2024-08-16,TOSTAO_20,CUST_00963
TICKET_005602,2024-01-03,TOSTAO_06,CUST_00990
TICKET_005603,2024-12-19,TOSTAO_18,CUST_00235
TICKET_005604,2024-10-21,TOSTAO_20,CUST_00808
TICKET_005605,2024-07-27,TOSTAO_17,CUST_01889
TICKET_005606,2024-04-27,TOSTAO_19,CUST_00266
TICKET_005607,2024-09-11,TOSTAO_09,CUST_01954
TICKET_005608,2024-11-28,TOSTAO_19,CUST_00370
TICKET_005609,2024-09-10,TOSTAO_13,CUST_00756
TICKET_005610,2024-06-28,TOSTAO_01,CUST_01939
TICKET_005611,2024-04-01,TOSTAO_06,CUST_00232
TICKET_005612,2024-07-18,TOSTAO_20,CUST_00898
TICKET_005613,2024-12-27,TOSTAO_18,CUST_01360
TICKET_005614,2024-03-15,TOSTAO_02,CUST_00256
TICKET_005615,2024-03-08,TOSTAO_01,CUST_00407
TICKET_005616,2024-02-14,TOSTAO_15,CUST_01997
TICKET_005617,2024-06-22,TOSTAO_05,CUST_02493
TICKET_005618,2024-03-07,TOSTAO_09,CUST_00162
TICKET_005619,2024-02-03,TOSTAO_15,CUST_00811
TICKET_005620,2024-07-23,TOSTAO_13,CUST_00348
TICKET_005621,2024-01-31,TOSTAO_10,CUST_02352
TICKET_005622,2024-07-08,TOSTAO_13,CUST_01400
TICKET_005623,2024-05-11,TOSTAO_15,CUST_00655
TICKET_005624,2024-11-08,TOSTAO_07,CUST_01053
TICKET_005625,2024-07-17,TOSTAO_12,CUST_01446
TICKET_005626,2024-05-05,TOSTAO_10,CUST_01709
TICKET_005627,2024-10-19,TOSTAO_05,CUST_02064
TICKET_005628,2024-04-23,TOSTAO_16,CUST_00923
TICKET_005629,2024-03-26,TOSTAO_16,CUST_01767
TICKET_005630,2024-07-17,TOSTAO_07,CUST_01518
TICKET_005631,2024-06-19,TOSTAO_19,CUST_00855
TICKET_005632,2024-04-29,TOSTAO_10,CUST_00418
TICKET_005633,2024-08-15,TOSTAO_18,CUST_01301
TICKET_005634,2024-07-19,TOSTAO_17,CUST_00192
TICKET_005635,2024-08-25,TOSTAO_18,CUST_02068
TICKET_005636,2024-07-28,TOSTAO_08,CUST_02425
TICKET_005637,2024-03-10,TOSTAO_06,CUST_00644
TICKET_005638,2024-10-18,TOSTAO_10,CUST_00061
TICKET_005639,2024-05-07,TOSTAO_12,CUST_01350
TICKET_005640,2024-11-25,TOSTAO_08,CUST_00523
TICKET_005641,2024-04-29,TOSTAO_08,CUST_01772
TICKET_005642,2024-09-07,TOSTAO_10,CUST_01563
TICKET_005643,2024-11-11,TOSTAO_03,CUST_01710
TICKET_005644,2024-02-03,TOSTAO_17,CUST_02355
TICKET_005645,2024-01-28,TOSTAO_03,CUST_00612
TICKET_005646,2024-11-18,TOSTAO_13,CUST_01800
TICKET_005647,2024-08-19,TOSTAO_20,CUST_01454
TICKET_005648,2024-09-25,TOSTAO_20,CUST_02450
TICKET_005649,2024-10-10,TOSTAO_10,CUST_01995
TICKET_005650,2024-04-19,TOSTAO_13,CUST_00811
TICKET_005651,2024-05-21,TOSTAO_10,CUST_02265
TICKET_005652,2024-04-11,TOSTAO_10,CUST_00761
TICKET_005653,2024-02-06,TOSTAO_05,CUST_01498
TICKET_005654,2024-08-24,TOSTAO_15,CUST_00512
TICKET_005655,2024-12-10,TOSTAO_16,CUST_01931
TICKET_005656,2024-08-14,TOSTAO_10,CUST_00093
TICKET_005657,2024-10-19,TOSTAO_03,CUST_01952
TICKET_005658,2024-12-03,TOSTAO_07,CUST_01847
TICKET_005659,2024-08-28,TOSTAO_10,CUST_02068
TICKET_005660,2024-10-10,TOSTAO_12,CUST_00003
TICKET_005661,2024-08-25,TOSTAO_19,CUST_01986
TICKET_005662,2024-11-16,TOSTAO_20,CUST_01222
TICKET_005663,2024-10-25,TOSTAO_12,CUST_01534
TICKET_005664,2024-12-01,TOSTAO_04,CUST_00144
TICKET_005665,2024-07-04,TOSTAO_05,CUST_00151
TICKET_005666,2024-02-09,TOSTAO_13,CUST_01396
TICKET_005667,2024-07-23,TOSTAO_20,CUST_02183
TICKET_005668,2024-03-07,TOSTAO_03,CUST_01912
TICKET_005669,2024-09-24,TOSTAO_03,CUST_01461
TICKET_005670,2024-06-23,TOSTAO_08,CUST_00934
TICKET_005671,2024-12-18,TOSTAO_01,CUST_00624
TICKET_005672,2024-03-04,TOSTAO_10,CUST_01920
TICKET_005673,2024-02-29,TOSTAO_12,CUST_00089
TICKET_005674,2024-07-01,TOSTAO_11,CUST_00763
TICKET_005675,2024-10-03,TOSTAO_04,CUST_02296
TICKET_005676,2024-12-09,TOSTAO_10,CUST_00319
TICKET_005677,2024-01-15,TOSTAO_10,CUST_00245
TICKET_005678,2024-11-06,TOSTAO_12,CUST_02162
TICKET_005679,2024-01-09,TOSTAO_18,CUST_01572
TICKET_005680,2024-12-21,TOSTAO_17,CUST_00889
TICKET_005681,2024-10-27,TOSTAO_19,CUST_01078
TICKET_005682,2024-08-08,TOSTAO_02,CUST_01367
TICKET_005683,2024-05-13,TOSTAO_14,CUST_02425
TICKET_005684,2024-06-27,TOSTAO_09,CUST_00166
TICKET_005685,2024-06-14,TOSTAO_13,CUST_00649
TICKET_005686,2024-03-07,TOSTAO_15,CUST_01083
TICKET_005687,2024-05-15,TOSTAO_06,CUST_01818
TICKET_005688,2024-12-01,TOSTAO_01,CUST_00171
TICKET_005689,2024-08-13,TOSTAO_12,CUST_00655
TICKET_005690,2024-08-06,TOSTAO_13,CUST_02136
TICKET_005691,2024-03-14,TOSTAO_08,CUST_00223
TICKET_005692,2024-09-19,TOSTAO_10,CUST_02384
TICKET_005693,2024-10-22,TOSTAO_17,CUST_01665
TICKET_005694,2024-04-24,TOSTAO_09,CUST_01881
TICKET_005695,2024-06-06,TOSTAO_01,CUST_01230
TICKET_005696,2024-10-27,TOSTAO_07,CUST_01015
TICKET_005697,2024-02-22,TOSTAO_08,CUST_02379
TICKET_005698,2024-04-01,TOSTAO_06,CUST_01745
TICKET_005699,2024-10-21,TOSTAO_16,CUST_00433
TICKET_005700,2024-08-01,TOSTAO_19,CUST_01042
TICKET_005701,2024-06-16,TOSTAO_01,CUST_01407
TICKET_005702,2024-09-05,TOSTAO_11,CUST_01203
TICKET_005703,2024-09-22,TOSTAO_03,CUST_01630
TICKET_005704,2024-04-08,TOSTAO_19,CUST_00330
TICKET_005705,2024-03-09,TOSTAO_02,CUST_02346
TICKET_005706,2024-11-06,TOSTAO_16,CUST_02230
TICKET_005707,2024-03-17,TOSTAO_17,CUST_00383
TICKET_005708,2024-10-06,TOSTAO_10,CUST_01762
TICKET_005709,2024-05-06,TOSTAO_07,CUST_02259
TICKET_005710,2024-08-21,TOSTAO_04,CUST_01857
TICKET_005711,2024-02-27,TOSTAO_13,CUST_00345
TICKET_005712,2024-04-02,TOSTAO_05,CUST_02071
TICKET_005713,2024-10-22,TOSTAO_11,CUST_01213
TICKET_005714,2024-04-21,TOSTAO_15,CUST_02203
TICKET_005715,2024-09-26,TOSTAO_09,CUST_00899
TICKET_005716,2024-07-17,TOSTAO_09,CUST_01606
TICKET_005717,2024-01-27,TOSTAO_19,CUST_02221
TICKET_005718,2024-02-16,TOSTAO_14,CUST_01319
TICKET_005719,2024-02-13,TOSTAO_05,CUST_00226
TICKET_005720,2024-03-21,TOSTAO_05,CUST_00913
TICKET_005721,2024-03-13,TOSTAO_08,CUST_01888
TICKET_005722,2024-02-12,TOSTAO_05,CUST_00881
TICKET_005723,2024-04-14,TOSTAO_06,CUST_00191
TICKET_005724,2024-10-14,TOSTAO_04,CUST_00071
TICKET_005725,2024-11-03,TOSTAO_13,CUST_02105
TICKET_005726,2024-01-23,TOSTAO_07,CUST_01725
TICKET_005727,2024-06-14,TOSTAO_20,CUST_00564
TICKET_005728,2024-04-13,TOSTAO_08,CUST_01206
TICKET_005729,2024-08-01,TOSTAO_02,CUST_00557
TICKET_005730,2024-02-17,TOSTAO_10,CUST_00463
TICKET_005731,2024-03-16,TOSTAO_01,CUST_01657
TICKET_005732,2024-10-26,TOSTAO_10,CUST_00753
TICKET_005733,2024-11-20,TOSTAO_09,CUST_00905
TICKET_005734,2024-03-21,TOSTAO_05,CUST_00660
TICKET_005735,2024-03-27,TOSTAO_05,CUST_02271
TICKET_005736,2024-08-26,TOSTAO_06,CUST_01371
TICKET_005737,2024-12-30,TOSTAO_15,CUST_01461
TICKET_005738,2024-02-29,TOSTAO_05,CUST_01544
TICKET_005739,2024-08-27,TOSTAO_09,CUST_00225
TICKET_005740,2024-06-24,TOSTAO_14,CUST_01808
TICKET_005741,2024-05-11,TOSTAO_03,CUST_00458
TICKET_005742,2024-11-08,TOSTAO_14,CUST_02219
TICKET_005743,2024-04-08,TOSTAO_12,CUST_02295
TICKET_005744,2024-06-10,TOSTAO_07,CUST_02285
TICKET_005745,2024-06-22,TOSTAO_04,CUST_00172
TICKET_005746,2024-01-05,TOSTAO_05,CUST_01437
TICKET_005747,2024-07-28,TOSTAO_05,CUST_01418
TICKET_005748,2024-10-27,TOSTAO_15,CUST_01969
TICKET_005749,2024-01-31,TOSTAO_10,CUST_00101
TICKET_005750,2024-09-29,TOSTAO_17,CUST_01502
TICKET_005751,2024-08-27,TOSTAO_20,CUST_01738
TICKET_005752,2024-12-11,TOSTAO_02,CUST_00160
TICKET_005753,2024-03-27,TOSTAO_10,CUST_00044
TICKET_005754,2024-07-07,TOSTAO_19,CUST_01667
TICKET_005755,2024-07-10,TOSTAO_14,CUST_00028
TICKET_005756,2024-09-04,TOSTAO_03,CUST_00329
TICKET_005757,2024-03-18,TOSTAO_03,CUST_00004
TICKET_005758,2024-05-04,TOSTAO_18,CUST_01017
TICKET_005759,2024-01-14,TOSTAO_13,CUST_01147
TICKET_005760,2024-02-25,TOSTAO_08,CUST_02207
TICKET_005761,2024-12-13,TOSTAO_11,CUST_02205
TICKET_005762,2024-03-16,TOSTAO_18,CUST_02015
TICKET_005763,2024-01-24,TOSTAO_19,CUST_02222
TICKET_005764,2024-01-11,TOSTAO_08,CUST_00113
TICKET_005765,2024-06-20,TOSTAO_12,CUST_02170
TICKET_005766,2024-03-26,TOSTAO_18,CUST_02453
TICKET_005767,2024-07-03,TOSTAO_09,CUST_01786
TICKET_005768,2024-01-04,TOSTAO_06,CUST_02317
TICKET_005769,2024-12-02,TOSTAO_04,CUST_01921
TICKET_005770,2024-04-15,TOSTAO_18,CUST_00575
TICKET_005771,2024-02-15,TOSTAO_05,CUST_00261
TICKET_005772,2024-07-11,TOSTAO_06,CUST_00157
TICKET_005773,2024-02-16,TOSTAO_16,CUST_01688
TICKET_005774,2024-01-15,TOSTAO_13,CUST_00138
TICKET_005775,2024-09-03,TOSTAO_02,CUST_01337
TICKET_005776,2024-03-24,TOSTAO_03,CUST_02429
TICKET_005777,2024-10-01,TOSTAO_05,CUST_00222
TICKET_005778,2024-09-20,TOSTAO_08,CUST_01251
TICKET_005779,2024-05-28,TOSTAO_09,CUST_01966
TICKET_005780,2024-11-03,TOSTAO_02,CUST_00516
TICKET_005781,2024-08-19,TOSTAO_05,CUST_01783
TICKET_005782,2024-01-15,TOSTAO_11,CUST_00340
TICKET_005783,2024-02-14,TOSTAO_16,CUST_01617
TICKET_005784,2024-12-08,TOSTAO_06,CUST_01651
TICKET_005785,2024-06-05,TOSTAO_03,CUST_00357
TICKET_005786,2024-12-24,TOSTAO_18,CUST_01832
TICKET_005787,2024-12-19,TOSTAO_19,CUST_01897
TICKET_005788,2024-12-24,TOSTAO_04,CUST_01100
TICKET_005789,2024-03-20,TOSTAO_14,CUST_00284
TICKET_005790,2024-12-28,TOSTAO_02,CUST_01321
TICKET_005791,2024-01-04,TOSTAO_06,CUST_01305
TICKET_005792,2024-05-11,TOSTAO_13,CUST_00993
TICKET_005793,2024-01-09,TOSTAO_06,CUST_01495
TICKET_005794,2024-08-21,TOSTAO_06,CUST_01420
TICKET_005795,2024-09-06,TOSTAO_03,CUST_01311
TICKET_005796,2024-11-07,TOSTAO_06,CUST_00030
TICKET_005797,2024-11-30,TOSTAO_14,CUST_02494
TICKET_005798,2024-12-30,TOSTAO_08,CUST_02406
TICKET_005799,2024-09-06,TOSTAO_08,CUST_00807
TICKET_005800,2024-07-20,TOSTAO_19,CUST_01876
TICKET_005801,2024-09-16,TOSTAO_03,CUST_00817
TICKET_005802,2024-05-23,TOSTAO_16,CUST_01235
TICKET_005803,2024-06-11,TOSTAO_13,CUST_00131
TICKET_005804,2024-12-30,TOSTAO_13,CUST_01347
TICKET_005805,2024-02-29,TOSTAO_05,CUST_00231
TICKET_005806,2024-10-03,TOSTAO_06,CUST_01403
TICKET_005807,2024-11-29,TOSTAO_06,CUST_00204
TICKET_005808,2024-05-27,TOSTAO_18,CUST_00353
TICKET_005809,2024-09-04,TOSTAO_01,CUST_00520
TICKET_005810,2024-01-12,TOSTAO_01,CUST_02025
TICKET_005811,2024-09-27,TOSTAO_14,CUST_00436
TICKET_005812,2024-07-14,TOSTAO_08,CUST_02223
TICKET_005813,2024-07-04,TOSTAO_15,CUST_00167
TICKET_005814,2024-12-03,TOSTAO_17,CUST_00891
TICKET_005815,2024-04-11,TOSTAO_14,CUST_00952
TICKET_005816,2024-03-26,TOSTAO_02,CUST_00136
TICKET_005817,2024-11-07,TOSTAO_17,CUST_01789
TICKET_005818,2024-12-25,TOSTAO_09,CUST_01537
TICKET_005819,2024-11-21,TOSTAO_03,CUST_01347
TICKET_005820,2024-01-30,TOSTAO_09,CUST_01629
TICKET_005821,2024-09-12,TOSTAO_15,CUST_02073
TICKET_005822,2024-07-13,TOSTAO_18,CUST_00576
TICKET_005823,2024-05-29,TOSTAO_04,CUST_00728
TICKET_005824,2024-08-20,TOSTAO_07,CUST_00543
TICKET_005825,2024-07-16,TOSTAO_16,CUST_00691
TICKET_005826,2024-10-03,TOSTAO_06,CUST_00933
TICKET_005827,2024-07-29,TOSTAO_11,CUST_02409
TICKET_005828,2024-04-09,TOSTAO_03,CUST_01724
TICKET_005829,2024-06-19,TOSTAO_11,CUST_00014
TICKET_005830,2024-10-27,TOSTAO_11,CUST_01963
TICKET_005831,2024-04-01,TOSTAO_10,CUST_02008
TICKET_005832,2024-03-28,TOSTAO_17,CUST_01677
TICKET_005833,2024-02-20,TOSTAO_17,CUST_00935
TICKET_005834,2024-03-26,TOSTAO_07,CUST_01244
TICKET_005835,2024-12-21,TOSTAO_12,CUST_01023
TICKET_005836,2024-10-29,TOSTAO_04,CUST_00382
TICKET_005837,2024-09-06,TOSTAO_18,CUST_01475
TICKET_005838,2024-12-18,TOSTAO_04,CUST_01010
TICKET_005839,2024-06-21,TOSTAO_04,CUST_00757
TICKET_005840,2024-03-12,TOSTAO_13,CUST_01100
TICKET_005841,2024-11-04,TOSTAO_11,CUST_01927
TICKET_005842,2024-09-01,TOSTAO_02,CUST_00295
TICKET_005843,2024-03-09,TOSTAO_20,CUST_01686
TICKET_005844,2024-05-27,TOSTAO_12,CUST_02102
TICKET_005845,2024-08-12,TOSTAO_07,CUST_02355
TICKET_005846,2024-04-30,TOSTAO_03,CUST_00066
TICKET_005847,2024-03-17,TOSTAO_08,CUST_00739
TICKET_005848,2024-05-07,TOSTAO_19,CUST_00147
TICKET_005849,2024-04-19,TOSTAO_17,CUST_00998
TICKET_005850,2024-05-18,TOSTAO_03,CUST_00242
TICKET_005851,2024-02-18,TOSTAO_14,CUST_00917
TICKET_005852,2024-03-21,TOSTAO_07,CUST_02331
TICKET_005853,2024-07-21,TOSTAO_05,CUST_00006
TICKET_005854,2024-03-14,TOSTAO_08,CUST_00736
TICKET_005855,2024-07-06,TOSTAO_06,CUST_02367
TICKET_005856,2024-09-03,TOSTAO_14,CUST_01933
TICKET_005857,2024-01-08,TOSTAO_01,CUST_00686
TICKET_005858,2024-11-12,TOSTAO_18,CUST_01920
TICKET_005859,2024-08-21,TOSTAO_01,CUST_01878
TICKET_005860,2024-05-09,TOSTAO_14,CUST_00612
